"scenario","region","subRegion","param","sources","x","xLabel","vintage","units","aggregate","classPalette","origScen","origQuery","origUnits","origX","value"
"Policy","Colombia","Colombia","elecNewCapCost","Sources",2040,"Year","Vint_2040","New Elec Cap Cost (Billion 2010 USD)","sum","pal_metis","Policy","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2040,31.2081201094294
"Policy","Colombia","Colombia","elecNewCapCost","Sources",2045,"Year","Vint_2045","New Elec Cap Cost (Billion 2010 USD)","sum","pal_metis","Policy","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2045,31.0447858497899
"Policy","Colombia","Colombia","elecNewCapCost","Sources",2050,"Year","Vint_2050","New Elec Cap Cost (Billion 2010 USD)","sum","pal_metis","Policy","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2050,36.8428512359005
"Policy","Colombia","Colombia","elecNewCapGW","Sources",2015,"Year","Vint_2015","New Elec Cap (GW)","sum","pal_metis","Policy","elec gen by gen tech and cooling tech and vintage","GW",2015,4.07426139554622
"Policy","Colombia","Colombia","elecNewCapGW","Sources",2020,"Year","Vint_2020","New Elec Cap (GW)","sum","pal_metis","Policy","elec gen by gen tech and cooling tech and vintage","GW",2020,0.155870312820899
"Policy","Colombia","Colombia","elecNewCapGW","Sources",2025,"Year","Vint_2025","New Elec Cap (GW)","sum","pal_metis","Policy","elec gen by gen tech and cooling tech and vintage","GW",2025,0.424115242542157
"Policy","Colombia","Colombia","elecNewCapGW","Sources",2030,"Year","Vint_2030","New Elec Cap (GW)","sum","pal_metis","Policy","elec gen by gen tech and cooling tech and vintage","GW",2030,6.79409797710349
"Policy","Colombia","Colombia","elecNewCapGW","Sources",2035,"Year","Vint_2035","New Elec Cap (GW)","sum","pal_metis","Policy","elec gen by gen tech and cooling tech and vintage","GW",2035,8.74704091620429
"Policy","Colombia","Colombia","elecNewCapGW","Sources",2040,"Year","Vint_2040","New Elec Cap (GW)","sum","pal_metis","Policy","elec gen by gen tech and cooling tech and vintage","GW",2040,9.57053144876908
"Policy","Colombia","Colombia","elecNewCapGW","Sources",2045,"Year","Vint_2045","New Elec Cap (GW)","sum","pal_metis","Policy","elec gen by gen tech and cooling tech and vintage","GW",2045,10.2560181640571
"Policy","Colombia","Colombia","elecNewCapGW","Sources",2050,"Year","Vint_2050","New Elec Cap (GW)","sum","pal_metis","Policy","elec gen by gen tech and cooling tech and vintage","GW",2050,12.7498788033036
"Reference","Argentina","Argentina","elecAnnualRetPrematureCost","Sources",2015,"Year","Vint_2015","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2015,0
"Reference","Argentina","Argentina","elecAnnualRetPrematureCost","Sources",2020,"Year","Vint_2020","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2020,-0.120625170495465
"Reference","Argentina","Argentina","elecAnnualRetPrematureCost","Sources",2025,"Year","Vint_2025","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2025,0
"Reference","Argentina","Argentina","elecAnnualRetPrematureCost","Sources",2030,"Year","Vint_2030","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2030,-4.98132147741356e-06
"Reference","Argentina","Argentina","elecAnnualRetPrematureCost","Sources",2035,"Year","Vint_2035","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2035,-7.36075369478242e-06
"Reference","Argentina","Argentina","elecAnnualRetPrematureCost","Sources",2040,"Year","Vint_2040","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2040,-3.45943494760916e-07
"Reference","Argentina","Argentina","elecAnnualRetPrematureCost","Sources",2045,"Year","Vint_2045","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2045,-0.010389193297753
"Reference","Argentina","Argentina","elecAnnualRetPrematureCost","Sources",2050,"Year","Vint_2050","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2050,-0.0128622442779398
"Reference","Argentina","Argentina","elecAnnualRetPrematureGW","Sources",2015,"Year","Vint_2015","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2015,0
"Reference","Argentina","Argentina","elecAnnualRetPrematureGW","Sources",2020,"Year","Vint_2020","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2020,-0.0618662707700843
"Reference","Argentina","Argentina","elecAnnualRetPrematureGW","Sources",2025,"Year","Vint_2025","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2025,0
"Reference","Argentina","Argentina","elecAnnualRetPrematureGW","Sources",2030,"Year","Vint_2030","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2030,-1.20398065511233e-06
"Reference","Argentina","Argentina","elecAnnualRetPrematureGW","Sources",2035,"Year","Vint_2035","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2035,-2.0021652680326e-06
"Reference","Argentina","Argentina","elecAnnualRetPrematureGW","Sources",2040,"Year","Vint_2040","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2040,-1.07709475702653e-07
"Reference","Argentina","Argentina","elecAnnualRetPrematureGW","Sources",2045,"Year","Vint_2045","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2045,-0.014848150246594
"Reference","Argentina","Argentina","elecAnnualRetPrematureGW","Sources",2050,"Year","Vint_2050","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2050,-0.0234916897726209
"Reference","Argentina","Argentina","elecCumCapCost","Sources",2015,"Year","Vint_2015","New Elec Cap Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2015,0
"Reference","Argentina","Argentina","elecCumCapCost","Sources",2020,"Year","Vint_2020","New Elec Cap Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2020,25.5016252405022
"Reference","Argentina","Argentina","elecCumCapCost","Sources",2025,"Year","Vint_2025","New Elec Cap Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2025,38.7034797230335
"Reference","Argentina","Argentina","elecCumCapCost","Sources",2030,"Year","Vint_2030","New Elec Cap Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2030,54.7653062921961
"Reference","Argentina","Argentina","elecCumCapCost","Sources",2035,"Year","Vint_2035","New Elec Cap Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2035,70.6905004834426
"Reference","Argentina","Argentina","elecCumCapCost","Sources",2040,"Year","Vint_2040","New Elec Cap Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2040,87.8701667416676
"Reference","Argentina","Argentina","elecCumCapCost","Sources",2045,"Year","Vint_2045","New Elec Cap Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2045,104.842927038173
"Reference","Argentina","Argentina","elecCumCapCost","Sources",2050,"Year","Vint_2050","New Elec Cap Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2050,117.690270229379
"Reference","Argentina","Argentina","elecCumCapGW","Sources",2015,"Year","Vint_2015","New Elec Cap (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2015,15.0099934251471
"Reference","Argentina","Argentina","elecCumCapGW","Sources",2020,"Year","Vint_2020","New Elec Cap (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2020,18.2569953031733
"Reference","Argentina","Argentina","elecCumCapGW","Sources",2025,"Year","Vint_2025","New Elec Cap (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2025,25.5027411833587
"Reference","Argentina","Argentina","elecCumCapGW","Sources",2030,"Year","Vint_2030","New Elec Cap (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2030,34.1947596626588
"Reference","Argentina","Argentina","elecCumCapGW","Sources",2035,"Year","Vint_2035","New Elec Cap (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2035,42.8339111596759
"Reference","Argentina","Argentina","elecCumCapGW","Sources",2040,"Year","Vint_2040","New Elec Cap (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2040,52.2988702987242
"Reference","Argentina","Argentina","elecCumCapGW","Sources",2045,"Year","Vint_2045","New Elec Cap (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2045,61.803395120171
"Reference","Argentina","Argentina","elecCumCapGW","Sources",2050,"Year","Vint_2050","New Elec Cap (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2050,68.9970128253685
"Reference","Argentina","Argentina","elecCumRetPrematureCost","Sources",2015,"Year","Vint_2015","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2015,0
"Reference","Argentina","Argentina","elecCumRetPrematureCost","Sources",2020,"Year","Vint_2020","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2020,-0.120625170495465
"Reference","Argentina","Argentina","elecCumRetPrematureCost","Sources",2025,"Year","Vint_2025","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2025,-0.120625170495465
"Reference","Argentina","Argentina","elecCumRetPrematureCost","Sources",2030,"Year","Vint_2030","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2030,-0.120630151816942
"Reference","Argentina","Argentina","elecCumRetPrematureCost","Sources",2035,"Year","Vint_2035","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2035,-0.120637512570637
"Reference","Argentina","Argentina","elecCumRetPrematureCost","Sources",2040,"Year","Vint_2040","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2040,-0.120637858514132
"Reference","Argentina","Argentina","elecCumRetPrematureCost","Sources",2045,"Year","Vint_2045","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2045,-0.131027051811885
"Reference","Argentina","Argentina","elecCumRetPrematureCost","Sources",2050,"Year","Vint_2050","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2050,-0.143889296089825
"Reference","Argentina","Argentina","elecCumRetPrematureGW","Sources",2015,"Year","Vint_2015","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2015,0
"Reference","Argentina","Argentina","elecCumRetPrematureGW","Sources",2020,"Year","Vint_2020","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2020,-0.0618662707700843
"Reference","Argentina","Argentina","elecCumRetPrematureGW","Sources",2025,"Year","Vint_2025","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2025,-0.0618662707700843
"Reference","Argentina","Argentina","elecCumRetPrematureGW","Sources",2030,"Year","Vint_2030","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2030,-0.0618674747507394
"Reference","Argentina","Argentina","elecCumRetPrematureGW","Sources",2035,"Year","Vint_2035","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2035,-0.0618694769160074
"Reference","Argentina","Argentina","elecCumRetPrematureGW","Sources",2040,"Year","Vint_2040","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2040,-0.0618695846254831
"Reference","Argentina","Argentina","elecCumRetPrematureGW","Sources",2045,"Year","Vint_2045","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2045,-0.0767177348720771
"Reference","Argentina","Argentina","elecCumRetPrematureGW","Sources",2050,"Year","Vint_2050","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2050,-0.100209424644698
"Reference","Argentina","Argentina","elecNewCapCost","Sources",2015,"Year","Vint_2015","New Elec Cap Cost (Billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2015,0
"Reference","Argentina","Argentina","elecNewCapCost","Sources",2020,"Year","Vint_2020","New Elec Cap Cost (Billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2020,6.42048748161475
"Reference","Argentina","Argentina","elecNewCapCost","Sources",2025,"Year","Vint_2025","New Elec Cap Cost (Billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2025,13.2018544825313
"Reference","Argentina","Argentina","elecNewCapCost","Sources",2030,"Year","Vint_2030","New Elec Cap Cost (Billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2030,16.0618265691626
"Reference","Argentina","Argentina","elecNewCapCost","Sources",2035,"Year","Vint_2035","New Elec Cap Cost (Billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2035,15.9251941912465
"Reference","Argentina","Argentina","elecNewCapCost","Sources",2040,"Year","Vint_2040","New Elec Cap Cost (Billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2040,17.179666258225
"Reference","Argentina","Argentina","elecNewCapCost","Sources",2045,"Year","Vint_2045","New Elec Cap Cost (Billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2045,16.9727602965053
"Reference","Argentina","Argentina","elecNewCapCost","Sources",2050,"Year","Vint_2050","New Elec Cap Cost (Billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2050,12.8473431912062
"Reference","Argentina","Argentina","elecNewCapGW","Sources",2015,"Year","Vint_2015","New Elec Cap (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2015,15.0099934251471
"Reference","Argentina","Argentina","elecNewCapGW","Sources",2020,"Year","Vint_2020","New Elec Cap (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2020,3.24700187802618
"Reference","Argentina","Argentina","elecNewCapGW","Sources",2025,"Year","Vint_2025","New Elec Cap (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2025,7.24574588018545
"Reference","Argentina","Argentina","elecNewCapGW","Sources",2030,"Year","Vint_2030","New Elec Cap (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2030,8.69201847930002
"Reference","Argentina","Argentina","elecNewCapGW","Sources",2035,"Year","Vint_2035","New Elec Cap (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2035,8.63915149701717
"Reference","Argentina","Argentina","elecNewCapGW","Sources",2040,"Year","Vint_2040","New Elec Cap (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2040,9.46495913904828
"Reference","Argentina","Argentina","elecNewCapGW","Sources",2045,"Year","Vint_2045","New Elec Cap (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2045,9.50452482144682
"Reference","Argentina","Argentina","elecNewCapGW","Sources",2050,"Year","Vint_2050","New Elec Cap (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2050,7.1936177051975
"Reference","Colombia","Colombia","elecAnnualRetPrematureCost","Sources",2015,"Year","Vint_2015","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2015,0
"Reference","Colombia","Colombia","elecAnnualRetPrematureCost","Sources",2020,"Year","Vint_2020","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2020,-0.0948318784763096
"Reference","Colombia","Colombia","elecAnnualRetPrematureCost","Sources",2025,"Year","Vint_2025","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2025,-0.0971568507595986
"Reference","Colombia","Colombia","elecAnnualRetPrematureCost","Sources",2030,"Year","Vint_2030","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2030,0
"Reference","Colombia","Colombia","elecAnnualRetPrematureCost","Sources",2035,"Year","Vint_2035","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2035,0
"Reference","Colombia","Colombia","elecAnnualRetPrematureCost","Sources",2040,"Year","Vint_2040","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2040,0
"Reference","Colombia","Colombia","elecAnnualRetPrematureCost","Sources",2045,"Year","Vint_2045","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2045,0
"Reference","Colombia","Colombia","elecAnnualRetPrematureCost","Sources",2050,"Year","Vint_2050","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2050,-3.09071446760671e-05
"Reference","Colombia","Colombia","elecAnnualRetPrematureGW","Sources",2015,"Year","Vint_2015","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2015,0
"Reference","Colombia","Colombia","elecAnnualRetPrematureGW","Sources",2020,"Year","Vint_2020","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2020,-0.0678894553711861
"Reference","Colombia","Colombia","elecAnnualRetPrematureGW","Sources",2025,"Year","Vint_2025","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2025,-0.0563536289276671
"Reference","Colombia","Colombia","elecAnnualRetPrematureGW","Sources",2030,"Year","Vint_2030","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2030,0
"Reference","Colombia","Colombia","elecAnnualRetPrematureGW","Sources",2035,"Year","Vint_2035","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2035,0
"Reference","Colombia","Colombia","elecAnnualRetPrematureGW","Sources",2040,"Year","Vint_2040","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2040,0
"Reference","Colombia","Colombia","elecAnnualRetPrematureGW","Sources",2045,"Year","Vint_2045","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2045,0
"Reference","Colombia","Colombia","elecAnnualRetPrematureGW","Sources",2050,"Year","Vint_2050","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2050,-7.16649226852608e-06
"Reference","Colombia","Colombia","elecCumCapCost","Sources",2015,"Year","Vint_2015","New Elec Cap Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2015,0
"Reference","Colombia","Colombia","elecCumCapCost","Sources",2020,"Year","Vint_2020","New Elec Cap Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2020,12.1786117111129
"Reference","Colombia","Colombia","elecCumCapCost","Sources",2025,"Year","Vint_2025","New Elec Cap Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2025,20.2332248319689
"Reference","Colombia","Colombia","elecCumCapCost","Sources",2030,"Year","Vint_2030","New Elec Cap Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2030,29.0756854877235
"Reference","Colombia","Colombia","elecCumCapCost","Sources",2035,"Year","Vint_2035","New Elec Cap Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2035,39.9064427235421
"Reference","Colombia","Colombia","elecCumCapCost","Sources",2040,"Year","Vint_2040","New Elec Cap Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2040,53.1905493705474
"Reference","Colombia","Colombia","elecCumCapCost","Sources",2045,"Year","Vint_2045","New Elec Cap Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2045,67.731254301567
"Reference","Colombia","Colombia","elecCumCapCost","Sources",2050,"Year","Vint_2050","New Elec Cap Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2050,82.9118173723345
"Reference","Colombia","Colombia","elecCumCapGW","Sources",2015,"Year","Vint_2015","New Elec Cap (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2015,4.07426139554622
"Reference","Colombia","Colombia","elecCumCapGW","Sources",2020,"Year","Vint_2020","New Elec Cap (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2020,4.82792099059242
"Reference","Colombia","Colombia","elecCumCapGW","Sources",2025,"Year","Vint_2025","New Elec Cap (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2025,4.88626309524275
"Reference","Colombia","Colombia","elecCumCapGW","Sources",2030,"Year","Vint_2030","New Elec Cap (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2030,7.65329585571169
"Reference","Colombia","Colombia","elecCumCapGW","Sources",2035,"Year","Vint_2035","New Elec Cap (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2035,12.2549066916677
"Reference","Colombia","Colombia","elecCumCapGW","Sources",2040,"Year","Vint_2040","New Elec Cap (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2040,17.9808043335986
"Reference","Colombia","Colombia","elecCumCapGW","Sources",2045,"Year","Vint_2045","New Elec Cap (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2045,24.4077574684728
"Reference","Colombia","Colombia","elecCumCapGW","Sources",2050,"Year","Vint_2050","New Elec Cap (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2050,31.1459905944399
"Reference","Colombia","Colombia","elecCumRetPrematureCost","Sources",2015,"Year","Vint_2015","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2015,0
"Reference","Colombia","Colombia","elecCumRetPrematureCost","Sources",2020,"Year","Vint_2020","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2020,-0.0948318784763096
"Reference","Colombia","Colombia","elecCumRetPrematureCost","Sources",2025,"Year","Vint_2025","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2025,-0.191988729235908
"Reference","Colombia","Colombia","elecCumRetPrematureCost","Sources",2030,"Year","Vint_2030","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2030,-0.191988729235908
"Reference","Colombia","Colombia","elecCumRetPrematureCost","Sources",2035,"Year","Vint_2035","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2035,-0.191988729235908
"Reference","Colombia","Colombia","elecCumRetPrematureCost","Sources",2040,"Year","Vint_2040","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2040,-0.191988729235908
"Reference","Colombia","Colombia","elecCumRetPrematureCost","Sources",2045,"Year","Vint_2045","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2045,-0.191988729235908
"Reference","Colombia","Colombia","elecCumRetPrematureCost","Sources",2050,"Year","Vint_2050","Premature Elec Retire Cost (billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2050,-0.192019636380584
"Reference","Colombia","Colombia","elecCumRetPrematureGW","Sources",2015,"Year","Vint_2015","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2015,0
"Reference","Colombia","Colombia","elecCumRetPrematureGW","Sources",2020,"Year","Vint_2020","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2020,-0.0678894553711861
"Reference","Colombia","Colombia","elecCumRetPrematureGW","Sources",2025,"Year","Vint_2025","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2025,-0.124243084298853
"Reference","Colombia","Colombia","elecCumRetPrematureGW","Sources",2030,"Year","Vint_2030","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2030,-0.124243084298853
"Reference","Colombia","Colombia","elecCumRetPrematureGW","Sources",2035,"Year","Vint_2035","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2035,-0.124243084298853
"Reference","Colombia","Colombia","elecCumRetPrematureGW","Sources",2040,"Year","Vint_2040","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2040,-0.124243084298853
"Reference","Colombia","Colombia","elecCumRetPrematureGW","Sources",2045,"Year","Vint_2045","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2045,-0.124243084298853
"Reference","Colombia","Colombia","elecCumRetPrematureGW","Sources",2050,"Year","Vint_2050","Premature Elec Retire (GW)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","GW",2050,-0.124250250791122
"Reference","Colombia","Colombia","elecNewCapCost","Sources",2015,"Year","Vint_2015","New Elec Cap Cost (Billion 2010 USD)","sum","pal_metis","Reference","elec gen by gen tech and cooling tech and vintage","billion 2010 USD",2015,0
